Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity
Mauritius,66,0.23357456716341973,0.4615845908400259,-0.1379364002900733,0.45609355125105183,0.6236519204698063,-0.7733183986498023,0.9515938772365907
Libya,67,0.2045771350959034,0.274752920697651,0.5910699910445666,-0.15125247962877483,0.24631458136895357,-0.3092935222985703,-0.538254126169206
Latvia,68,0.1562480816500415,0.6419000080414642,0.5891516521581279,0.3582445724193506,-0.6276353748602461,-0.4402070826242975,-0.5114032610252635
Cyprus,69,0.1439461407729137,0.8867214664828452,-0.3259336111610568,1.2736596054948286,-0.5234591060165793,-0.7710597105834509,0.2731970190607231
Paraguay,70,0.13691646027169752,-0.14625051091546992,1.194218305633646,0.1108008204073103,0.6298569927371322,-0.5751862814694574,0.07744071172639351
Romania,71,0.12812935964517666,0.5247533413644777,-0.2467174994975333,0.517899812801876,-0.02670859839340301,-1.182050591136752,-0.853114271069404
Estonia,72,0.11846354895600508,0.7920655982027484,0.9704873311917473,0.5395954290292004,0.3041596439499172,0.42974921301160846,-1.1880750636192574
Jamaica,73,0.1123125785174404,-0.1472230859812815,0.6398183674528887,0.16215294430021066,0.44797943005705776,-0.8554442967423392,-0.15139166132994394
Croatia,74,0.09298095713909643,0.5655771797519125,-0.6978656682023301,0.6457114874313938,-0.9095524915391034,-0.8818257733573236,-0.4372258710047069
Hong Kong,75,0.06661965525953548,1.353873584968718,0.2880852904511749,1.7284364641954089,0.7569920289699064,1.6158314904140565,1.1875514798702314
Somalia,76,0.05080287413179921,-2.3192992948345834,-1.7208292830177092,-1.9375540431196177,1.3567467362306984,1.5736391973346129,0.2221203733539498
Kosovo,77,0.016533181688369723,-0.12747981214530954,-0.5002767628991538,-0.07706746930308588,-1.5652907397006621,-0.6518913282027509,0.2796472268885978
Turkey,78,0.005988660936545809,0.5131310693280311,0.3142649740778664,0.39175030231880664,-0.9107935059925688,-0.12778534928657156,-1.4667840437167172
Indonesia,79,-0.0599145937623562,-0.006904818361337995,0.3108044411846829,-0.27941408355228137,0.14737815132880652,-1.2143046567242501,2.4193911701610493
Jordan,80,-0.06958040445152858,0.10418756853097212,0.2578056276358205,0.21652320835376634,-0.07421187386215648,-0.04204555028787233,-0.750135953073222
Azerbaijan,81,-0.08012492520335249,0.4129801519260995,-0.12488417296469699,-0.05502192378177305,-0.12219776606281321,0.3750889618059045,-1.3968067890259395
Philippines,82,-0.09066944595517719,-0.3445585668344198,0.3202832921529681,-0.38168091972059504,1.224096080204746,-0.18118073517511882,-0.19421804121036645
China,83,-0.12054558808534586,0.17973233676787473,0.0007106023650777428,0.7785533956620049,0.4765917077341733,-0.9953926093334721,-1.447883434732713
Bhutan,84,-0.1636023811552954,-0.24601239829107693,0.4315845620543762,-0.2625737362790562,0.6187568079033596,0.21661940707069013,1.8212468977505967
Kyrgyzstan,85,-0.1732681918444678,-0.9566243701261951,0.6045359777376059,-0.01368652592931066,0.21459976755817445,-0.813161656140241,1.0626724562259173
Serbia,86,-0.18029787234568398,0.1957068822238273,0.07398362492943841,0.385714021997495,-1.4741451226183806,-0.8513786582229067,-0.26449530556755685
Bosnia and Herzegovina,87,-0.19259981322281175,-0.048749860567874455,-0.5640333200072605,0.6562968485745639,-1.9020882733216495,-1.243396559018856,0.42192681118485204
Montenegro,88,-0.1943572333481164,0.3027144538397291,-0.19518565097947646,0.33991702564667153,-1.5159948877991256,-0.09408572333660878,-0.530453874842474
Dominican Republic,89,-0.19962949372402797,0.17990253740439174,0.7573260278692454,0.08341885315266376,1.0451831631635047,-0.1256170087428743,-0.22331897885240473
Morocco,90,-0.20314433397463647,-0.2754814227851632,-1.533433903954236,0.16224042662370752,-0.7896567062848766,-0.4841159786341688,-1.5158356241752045
Hungary,91,-0.2084165943505488,0.6991360506644664,0.5191510900471035,0.5181622597723682,-1.1947789800938684,-0.8393624377099171,-1.0772964942963434
Pakistan,92,-0.21983982516502504,-0.6460811516126069,-2.0021104240527663,-0.6760589382889229,-1.5497091137849317,0.01062705541944238,0.5191299431025884
Lebanon,93,-0.2224759553529812,0.41042714237834454,-0.5709167713056578,0.8927178278259479,-0.7495305722895,-0.9668427921747904,-0.042788162088522645
Portugal,94,-0.22774821572889278,0.7833853657403812,0.5644013190742728,1.0323396161275973,0.5258875596357098,-1.1059779770620368,-0.9429671661600276
Macedonia,95,-0.22950563585419664,0.15906511661938205,-0.04235798635986729,0.39262512555377926,-0.6502494160122797,-0.6067175668757229,-0.05673861157671627
Vietnam,96,-0.28222823961331855,-0.5191357911475707,-0.009219622458839657,0.4546938340750955,1.2999358523609563,-0.19934058722858405,0.06086517765708784
Somaliland Region,97,-0.2857430798639263,-1.6978724565343732,-0.1316547807991863,-0.990907820555613,0.14000100985542963,2.0808501895144835,2.0412289856477575
Tunisia,98,-0.296287600615751,0.056798848449310387,-1.3615356939341492,0.16687698976906334,-0.9339591091239202,-0.505257298935218,-1.5246109069177778
Greece,99,-0.3068321213675749,0.7172259468885591,-0.14628681661927664,1.0614712298521896,-2.1564272910346123,-0.8705323330255667,-1.8198204186679396
Tajikistan,100,-0.33934439368569974,-1.1319067113620593,-0.141434547671226,-0.11560343280363512,0.4349487782956725,-0.0228918754852126,0.13009240818183376
Mongolia,101,-0.4175495892617303,0.08424977968183793,1.114174675234796,-0.012811702694338014,-0.07772808148030812,-0.9466049471002819,0.7706880483896925
Laos,102,-0.4447896012039428,-0.664900479136058,-0.9174966634555659,-0.7641973792124268,1.038909145648764,0.7824659414530436,1.4112086861809485
Nigeria,103,-0.4456683112665951,-0.49046914108277867,-0.559105822083271,-2.215660349517453,-0.6374255999931385,-0.967836614923985,-0.07833930755843539
Honduras,104,-0.44918315151720284,-0.6311764387290469,-0.14166023459904253,0.11465004264119033,-0.713196426901934,-0.6194565675699448,-0.28677102329870474
Iran,105,-0.500148335151021,0.39802681028924913,-1.5235789081062572,0.37049209770896907,-1.0035248637653893,-0.7401608578357637,1.0706227123858556
Zambia,106,-0.5159651162787572,-0.8312108153898118,-0.5868653142046769,-1.407979797828868,0.38351562372427894,-0.2062973464729463,-0.47982724363531964
