Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity
Pakistan,67,0.22162555532160705,-0.5745187378029689,-1.0824300546271004,-0.7882584682184695,-0.5571015011249592,-0.1337364254917185,0.37024062242398714
Russia,68,0.21711920947163313,0.6996857264496555,0.8154282051348977,0.0031341228940554577,-0.4100730214918835,-0.844729873731516,-1.0831766130872447
Philippines,69,0.2017976335817219,-0.2471539544969586,0.28228427703921244,-0.2827616299162283,1.158230761260922,-0.03822984289234276,-0.7145562997329468
Serbia,70,0.1765620968218669,0.24892960174368756,0.5840638589801666,0.5334914614406692,-0.7741435424880708,-0.7598351336431818,-0.5039161206733479
Moldova,71,0.10986817824225142,-0.5543732126764451,0.39964300334958386,0.05699854009019596,-1.0331937208892037,-1.1736969915738105,-0.04050772674223061
Libya,72,0.10626310156227259,0.34965722737630617,0.31581534169931846,-0.21646696259790152,0.16403818469441098,0.43930307010453606,-0.5460441564852676
Montenegro,73,0.10446056322228238,0.36728456186201414,0.5102955167279333,0.6039295454663913,-1.369258817193376,-0.32474959069047005,-0.4512560759084484
Tajikistan,74,0.05398948970257319,-1.037865815713014,-0.3715714838328536,-0.030013210765107927,-0.024998431976685845,0.354408330016202,0.47556071195378663
Croatia,75,0.022445068752755655,0.6291763885068226,0.19175040245692662,0.7820964638843945,-0.6761245560660204,-0.9402364563308918,-0.693492281826987
Hong Kong,76,0.02064253041276544,1.3418243398575986,0.22863457358304287,1.6439271390226422,0.3320707328464974,1.8719018090951725,0.770456962637225
Dominican Republic,77,0.016136184562791506,0.27662969879265736,0.6444197753683574,0.22273520838601288,0.7311480347077022,-0.1019008979585932,-0.7566843355448665
Bosnia and Herzegovina,78,-0.01901331306700566,0.10035635393557508,0.010682653292354183,0.49620071107411035,-1.2642384745983222,-1.1100259365075598,0.8231170074021247
Turkey,79,-0.030729812276938048,0.6996857264496555,0.5069424102619231,0.3428942929004802,-1.3832615295393833,-0.04884168540338452,-1.0726446041342648
Malaysia,80,-0.06137296405676128,0.7953769708006433,-0.12679471181408009,0.4257626270483882,0.8081629526107419,-0.9190127713088082,0.7915209805431849
Belarus,81,-0.07579327077667818,0.4075756121150616,0.8590185891930359,0.26416937545996716,-1.1032072826192396,0.3331846449941185,-0.9567925056514854
Greece,82,-0.10823896089649163,0.6946493451680247,-0.17709130880423946,1.1342868840130051,-2.279435119683843,-0.8128943461983906,-1.9468013472316
Mongolia,83,-0.11004149923648104,0.10791092585802148,1.080323615949735,-0.24132746284227405,-0.5290960764329448,-0.7704469761542236,0.5282207567186861
North Macedonia,84,-0.11995546010642402,0.1960475982865628,0.28563738350522344,0.4671967941223424,-0.33305810358884425,-0.8128943461983906,0.0016203090696891894
Nigeria,85,-0.12806688263637758,-0.5266731156274753,-0.3279810997747162,-1.989849313363141,0.234051746424447,-0.7386114486210983,0.3175805776590874
Kyrgyzstan,86,-0.13167195931635642,-0.8918107585457172,0.7684847146107492,-0.009296127228130812,0.8081629526107419,-0.9296246138198501,1.2128013386623824
Turkmenistan,87,-0.14428972769628393,0.3698027525028299,1.1037953612118094,-0.2827616299162283,0.01000834888833216,-0.8765654012646412,0.6230088372955057
Algeria,88,-0.17673541781609656,0.24389322046205664,-0.16367888294019706,0.2475957086303854,-2.1464093523967747,0.03605305468494958,-1.1779646936640642
Morocco,89,-0.1794392253260811,-0.2622630983418514,-1.4311531270922027,0.23516545850819914,0.17804089704041817,-0.3671969607346371,-1.567649024924322
Azerbaijan,90,-0.1794392253260811,0.3471390367354904,-0.2072692669983345,0.18130104131205865,-0.29104996655082266,0.7576583454357887,-1.578181033877302
Lebanon,91,-0.18935318619602406,0.20612036084982463,0.05091993088448139,0.3718982098522477,-1.236233049906308,-0.887177243775683,-0.19848786103692959
Indonesia,92,-0.19385953204599798,0.06510168496415884,-0.019495304901740854,-0.270331379794042,0.6891398976696805,-0.8765654012646412,3.298139111352411
China,93,-0.1947608012159931,0.3118843677640739,-0.28103760925056775,0.6950847130290906,0.8991805828597886,-0.11251274046963496,-1.3359448279587633
Vietnam,94,-0.20918110793591,-0.4133545367907794,0.4599989197377747,0.5210612113184829,1.053210418665868,-0.3990324882677624,-0.39859603114354863
Bhutan,95,-0.29299914074542693,-0.23204481065206609,0.3761712580875093,-0.5023627154081858,0.45109378778755865,0.5984807077701626,1.9500419653709782
Cameroon,96,-0.3272473692052298,-0.8968471398273482,-1.0019554994428461,-1.633515476527135,-0.08100928136071464,-0.7810588186652654,0.02268432697564909
Bulgaria,97,-0.3569892518150579,0.4705303781354485,1.019967699561544,0.3718982098522477,-0.5711042134709664,-1.1312496215296433,-1.0937086220402246
Ghana,98,-0.3705082893649797,-0.7407193200967896,-1.1427859710152912,-0.9912858868808452,-0.08100928136071464,-0.74922329113214,0.6335408462484856
Ivory Coast,99,-0.41737428620471007,-0.8464833270110391,-1.343972358975927,-2.043713730559282,-0.2840486103778191,-0.21863116558005258,-0.324871968472689
Nepal,100,-0.4453136304745488,-1.156220775831341,0.0576261438165026,-0.19989329576831982,0.3250693766734938,-0.22924300809109435,1.054821204367683
Jordan,101,-0.4516225146645129,-0.1716082352724949,0.05427303735049237,0.3718982098522477,-0.06700656901470745,0.2058425348616176,-0.7882803624038064
Benin,102,-0.4723517055743932,-1.2896848797945604,-2.5879748578658592,-1.3600499738390373,-0.30505267889682985,-0.30352590566838655,-0.10369978046011032
Congo (Brazzaville),103,-0.5363418166440241,-0.5845915003662308,-1.3741503171700225,-0.9001307193181459,-0.14402148691774705,-0.1867956380469273,-0.8409404071687061
Gabon,104,-0.5480583158539565,0.38239370570690695,-0.08655743422195288,-0.6390954667522347,-0.683125912239024,-0.5900456534665138,-1.4939249622534627
Laos,105,-0.550762123363941,-0.35543615205202367,-0.5995827235215745,-0.7219638009001427,1.0812158433578822,0.5666451802370372,0.8547130342610646
South Africa,106,-0.6174560419435565,0.13812921354780708,0.4767644520678273,-1.0617239709065673,-0.024998431976685845,-0.5900456534665138,-0.5776401833442075
Albania,107,-0.6201598494535411,0.10539273521720602,-1.2098481003355033,0.6163597955885776,-0.06700656901470745,-0.887177243775683,-0.07210375360117045
Venezuela,108,-0.6309750794934791,0.13812921354780708,0.731600543484633,0.3304640427782939,-1.6703171326325308,-0.6749403935548479,-1.2727527742408837
Cambodia,109,-0.6372839636834425,-0.8338923738069618,-0.2910969286485992,-0.3656299640641367,1.515299926084105,-0.5157627558892216,0.49662472985974654
Palestinian Territories,110,-0.6408890403634221,-0.6248825506192782,0.12804137960272557,-0.22061037930529692,-1.1732208443492755,-0.4733153858450546,-0.862004425074666
Senegal,111,-0.6544080779133439,-1.146148013268079,-0.25085965105647273,-0.6390954667522347,-0.7041299807580348,-0.4096443307788042,-0.33540397742566896
Somalia,112,-0.6661245771232763,-2.2793338016350377,-1.712814070237093,-1.8945507290930463,1.1652321174339255,1.6915004864074632,0.6124768283425257
Namibia,113,-0.6922613830531256,-0.06584422835824535,0.3493464063594245,-1.028576637247404,0.059017842099357364,-0.5794338109554721,-1.209560720523004
Niger,114,-0.7021753439230686,-1.9318234932025036,-1.4579779788202873,-1.4884958917682953,-0.5220947202599412,-0.09128905544755157,0.03321633592862904
Burkina Faso,115,-0.7391273798928559,-1.445812699525119,-0.5124019554052989,-1.4304880578647594,-0.9631801591591677,0.025441212173907813,-0.08263576255415041
Armenia,116,-0.7643629166527102,-0.13887175694189385,-0.5157550618713098,0.3718982098522477,-0.7671421863150673,-0.4945390708671381,-0.9462604966985054
Iran,117,-0.7742768775226532,0.49067590326197225,-1.229966739131567,0.2475957086303854,-0.6131123505089879,0.1527833223064088,0.8968410700729844
Guinea,118,-0.7868946459025806,-1.3224213581251614,-1.2735571231897047,-1.4512051414017366,-0.4240757338378907,-0.2610785356242196,0.2333245060352478
Georgia,119,-0.8004136834525024,-0.0482168938725371,-1.820113477149432,0.11086295728633645,-0.3260567474158407,0.5666451802370372,-1.4939249622534627
Gambia,120,-0.803117490962487,-1.503731084263875,-0.9047154119285391,-1.2316040559097794,-0.07400792518771104,0.5984807077701626,0.8863090611200044
Kenya,121,-0.8094263751524503,-0.9900201935375205,-0.7571787274240727,-0.5976612996782805,0.269058527289465,-0.6112693384885973,1.9711059832769382
Mauritania,122,-0.8265504893823518,-0.8439651363702236,-0.14020713767812248,-0.9788556367586589,-2.286436475856847,-0.23985485060213613,-0.8304083982157262
Mozambique,123,-0.8481809494622271,-1.7656229109086832,-0.7471194080260409,-1.3890538907908052,0.7101439661886914,0.2907372749499517,0.12800441650544858
Tunisia,124,-0.852687295312201,0.0399197785560042,-0.7001759175018925,0.3718982098522477,-1.579299502383484,-0.5900456534665138,-1.3254128190057834
Bangladesh,125,-0.8571936411621749,-0.8641106614967471,-0.9415995830546554,-0.009296127228130812,0.9411887198978103,0.34379648750516023,-0.19848786103692959
Iraq,126,-0.8743177553920763,0.3471390367354904,-0.7672380468221045,-0.6266652166300485,-1.061199145581218,-0.22924300809109435,-0.3880640221905687
Congo (Kinshasa),127,-0.8914418696219778,-2.0426238813983844,-0.28103760925056775,-1.5257866421348543,-0.8651611727371172,-0.6112693384885973,0.28598455080014756
Mali,128,-0.9166774063818328,-1.309830404921084,-0.34809973857077975,-1.7288140607972298,-0.45908251470290873,-0.6218811809996392,-0.33540397742566896
Sierra Leone,129,-0.9310977131017497,-1.6044587098964933,-1.2333198455975776,-2.0022795634853274,-0.5851069258169735,-0.6961640785769314,0.7072649089193452
Sri Lanka,130,-0.9383078664617082,0.11042911649883695,0.18839729599091565,0.4381928771705744,0.542111418036605,-0.6749403935548479,0.6230088372955057
Myanmar,131,-0.9437154814816764,-0.49141844665605877,-0.09326364715397407,-0.7053901340705611,0.927186007551803,0.6515399203253711,4.014315720155047
Chad,132,-0.9527281731816251,-1.3979670773496253,-1.4848028305483723,-2.2094503988550986,-1.530290009172459,-0.3459732757125536,0.13853642545842854
Ukraine,133,-0.9689510182415314,-0.21441747616635784,0.6075356042422404,0.05699854009019596,-1.5022845844804447,-1.067578566463393,0.02268432697564909
Ethiopia,134,-1.0104094000612929,-1.433221746321042,-0.589523404123543,-0.8006887183406557,-0.34005945976184787,-0.11251274046963496,0.2543885239412077
Swaziland,135,-1.0771033186409082,-0.23708119193369673,-0.2005630540663133,-3.0049864066750187,-0.5571015011249592,0.2589017474168264,-1.1674326847110843
Uganda,136,-1.0978325095507886,-1.4432945088843039,-0.4688115713471614,-1.1694528052988482,-0.2560431856858047,-0.5369864409113051,0.7072649089193452
Egypt,137,-1.118561700460669,0.019774253429480467,-0.5694047653274794,-0.33662604711236876,-1.061199145581218,-0.4627035433340128,-1.1463686668051243
Zambia,138,-1.1717365814903626,-0.8238196112437,-0.5056957424732776,-1.2398908893245704,0.269058527289465,-0.2504666931131779,0.6546048641544455
Togo,139,-1.1915645032302484,-1.586831375410785,-2.135305484954429,-1.306185556642897,-0.6971286245850311,-0.27169037813526126,-0.08263576255415041
India,140,-1.2546533451298851,-0.37809986781936283,-1.4881559370143829,-0.5686573827265126,0.7381493908807057,-0.27169037813526126,0.15960044336438844
Liberia,141,-1.290704111929677,-2.095505884855509,-0.961718221850719,-1.1694528052988482,-0.15802419926375424,-0.8235061887094324,0.5071567388127265
Comoros,142,-1.292506650269667,-1.5893495660516006,-1.5149807887424676,-0.9125609694403322,-1.7543334067085743,-0.3459732757125536,0.9495011148378841
Madagascar,143,-1.3285574170694592,-1.5893495660516006,-0.9818368606467825,-0.7053901340705611,-1.7123252696705524,-0.7386114486210983,-0.16689183417798972
Lesotho,144,-1.4466236783387785,-1.047938578276276,-0.13350092474610128,-2.3088923998325885,-0.23503911716679388,-0.1867956380469273,-0.8198763892627462
Burundi,145,-1.4709579459286384,-2.1634970321575264,-2.554443793205753,-1.4304880578647594,-1.2082276252142934,0.7364346604137052,-0.09316777150713036
Zimbabwe,146,-1.5719000929680567,-1.357676027096578,-0.317921780376684,-1.2108869723728024,-0.22103640482078668,-0.22924300809109435,-0.3564679953316288
Haiti,147,-1.6313838581877138,-1.4659582246516427,-1.7463451348971992,-1.1445923050544755,-2.56649072277699,-0.0063943153592174755,2.4661104040669954
Botswana,148,-1.7296221977171478,0.3421026554538595,-0.2139754799303557,-0.7758282180962832,0.43709107544155146,-0.11251274046963496,-1.6835011234071013
Syria,149,-1.7530551961370124,-0.7205737949702659,-2.7858081393604843,-1.1818830554210344,-2.6575083530260373,0.3225728024830767,1.5392936162047608
Malawi,150,-1.7999211929767425,-1.7983593892392842,-2.1755427625465553,-0.9539951365142864,0.3530748013655082,-0.22924300809109435,0.34917660451802723
Yemen,151,-1.8269592680765867,-1.5566130877209996,-0.15361956354216488,-1.0865844711509396,-1.7473320505355705,-0.35658511822359534,-0.8093443803097663
Rwanda,152,-1.8684176498963476,-1.3753033615822863,-1.6692236861789553,-0.4609285483342314,1.137226692741911,3.1877702804643495,0.3386445955650473
Tanzania,153,-1.961248374405813,-1.080675056606877,-1.085783161093111,-0.9374214696847046,0.17103954086741457,0.3862438575493273,0.9600331237908641
Afghanistan,154,-1.9864839111656676,-1.3979670773496253,-2.3197263405850115,-1.5092129753052725,-2.748525983275084,-0.9084009287977665,-0.2827439326607692
Central African Republic,155,-2.0946362115650436,-2.2138608449738357,-4.0532823835124905,-2.5699276523985,-1.1732208443492755,-0.8022825036873489,0.5282207567186861
South Sudan,156,-2.301928120663849,-1.508767465545506,-2.125246165556397,-1.7826784779933702,-2.6785124215450478,-0.20801932306901083,0.18066446127034833
